
Minutes: 0.00, Particles: 2
Minutes: 139.08, Particles: 16
Minutes: 139.17, Particles: 16
Minutes: 139.25, Particles: 16
Minutes: 139.33, Particles: 16
Minutes: 139.42, Particles: 16
Minutes: 139.50, Particles: 16
Minutes: 139.58, Particles: 16
Minutes: 139.67, Particles: 16
Minutes: 139.75, Particles: 16
Minutes: 139.83, Particles: 16
Minutes: 139.92, Particles: 16
Minutes: 140.00, Particles: 16
Minutes: 140.08, Particles: 16
Minutes: 140.17, Particles: 16
Minutes: 140.25, Particles: 16
Minutes: 140.33, Particles: 16
Minutes: 140.42, Particles: 16
Minutes: 140.50, Particles: 16
Minutes: 140.58, Particles: 16
Minutes: 140.67, Particles: 16
Minutes: 140.75, Particles: 16
Minutes: 140.83, Particles: 16
Minutes: 140.92, Particles: 16
Minutes: 141.00, Particles: 16
Minutes: 141.08, Particles: 16
Minutes: 141.17, Particles: 16
Minutes: 141.25, Particles: 16
Minutes: 141.33, Particles: 16
Minutes: 141.42, Particles: 16
Minutes: 141.50, Particles: 16
Minutes: 141.58, Particles: 16
Minutes: 141.67, Particles: 16
Minutes: 141.75, Particles: 16
Minutes: 141.83, Particles: 16
Minutes: 141.92, Particles: 16
Minutes: 142.00, Particles: 16
Minutes: 142.08, Particles: 16
Minutes: 142.17, Particles: 16
Minutes: 142.25, Particles: 16
Minutes: 142.33, Particles: 16
Minutes: 142.42, Particles: 16
Minutes: 142.50, Particles: 16
Minutes: 142.58, Particles: 16
Minutes: 142.67, Particles: 16
Minutes: 142.75, Particles: 16
Minutes: 142.83, Particles: 16
Minutes: 142.92, Particles: 16
Minutes: 143.00, Particles: 16
Minutes: 143.08, Particles: 16
Minutes: 143.17, Particles: 16
Minutes: 143.25, Particles: 16
Minutes: 143.33, Particles: 16
Minutes: 143.42, Particles: 16
Minutes: 143.50, Particles: 16
Minutes: 143.58, Particles: 16
Minutes: 143.67, Particles: 16
Minutes: 143.75, Particles: 16
Minutes: 143.83, Particles: 16
Minutes: 143.92, Particles: 16
Minutes: 144.00, Particles: 16
Minutes: 144.08, Particles: 16
Minutes: 144.17, Particles: 16
Minutes: 144.25, Particles: 16
Minutes: 144.33, Particles: 16
Minutes: 144.42, Particles: 16
Minutes: 144.50, Particles: 16
Minutes: 144.58, Particles: 16
Minutes: 144.67, Particles: 16
Minutes: 144.75, Particles: 16
Minutes: 144.83, Particles: 16
Minutes: 144.92, Particles: 16
Minutes: 145.00, Particles: 16
Minutes: 145.08, Particles: 16
Minutes: 145.17, Particles: 16
Minutes: 145.25, Particles: 16
Minutes: 145.33, Particles: 16
Minutes: 145.42, Particles: 16
Minutes: 145.50, Particles: 16
Minutes: 145.58, Particles: 16
Minutes: 145.67, Particles: 16
Minutes: 145.75, Particles: 16
Minutes: 145.83, Particles: 16
Minutes: 145.92, Particles: 16
Minutes: 146.00, Particles: 16
Minutes: 146.08, Particles: 16
Minutes: 146.17, Particles: 16
Minutes: 146.25, Particles: 16
Minutes: 146.33, Particles: 16
Minutes: 146.42, Particles: 16
Minutes: 146.50, Particles: 16
Minutes: 146.58, Particles: 16
Minutes: 146.67, Particles: 16
Minutes: 146.75, Particles: 16
Minutes: 146.83, Particles: 16
Minutes: 146.92, Particles: 16
Minutes: 147.00, Particles: 16
Minutes: 147.08, Particles: 16
Minutes: 147.17, Particles: 16
Minutes: 147.25, Particles: 16
Minutes: 147.33, Particles: 16
Minutes: 147.42, Particles: 16
Minutes: 147.50, Particles: 16
Minutes: 147.58, Particles: 16
Minutes: 147.67, Particles: 16
Minutes: 147.75, Particles: 16
Minutes: 147.83, Particles: 16
Minutes: 147.92, Particles: 16
Minutes: 148.00, Particles: 16
Minutes: 148.08, Particles: 16
Minutes: 148.17, Particles: 16
Minutes: 148.25, Particles: 16
Minutes: 148.33, Particles: 16
Minutes: 148.42, Particles: 16
Minutes: 148.50, Particles: 16
Minutes: 148.58, Particles: 16
Minutes: 148.67, Particles: 16
Minutes: 148.75, Particles: 16
Minutes: 148.83, Particles: 16
Minutes: 148.92, Particles: 16
Minutes: 149.00, Particles: 16
Minutes: 149.08, Particles: 16
Minutes: 149.17, Particles: 16
Minutes: 149.25, Particles: 16
Minutes: 149.33, Particles: 16
Minutes: 149.42, Particles: 16
Minutes: 149.50, Particles: 16
Minutes: 149.58, Particles: 16
Minutes: 149.67, Particles: 16
Minutes: 149.75, Particles: 16
Minutes: 149.83, Particles: 16
Minutes: 149.92, Particles: 16
Minutes: 150.00, Particles: 16
Minutes: 150.08, Particles: 16
Minutes: 150.17, Particles: 16
Minutes: 150.25, Particles: 16
Minutes: 150.33, Particles: 16
Minutes: 150.42, Particles: 16
Minutes: 150.50, Particles: 16
Minutes: 150.58, Particles: 16
Minutes: 150.67, Particles: 16
Minutes: 150.75, Particles: 16
Minutes: 150.83, Particles: 16
Minutes: 150.92, Particles: 17
Minutes: 151.00, Particles: 20
Minutes: 151.08, Particles: 24
Minutes: 151.17, Particles: 24
Minutes: 151.25, Particles: 27
Minutes: 151.33, Particles: 28
Minutes: 151.42, Particles: 28
Minutes: 151.50, Particles: 30
Minutes: 151.58, Particles: 30
Minutes: 151.67, Particles: 31
Minutes: 151.75, Particles: 31
Minutes: 151.83, Particles: 31
Minutes: 151.92, Particles: 32
Minutes: 152.00, Particles: 32
Minutes: 152.08, Particles: 32
Minutes: 152.17, Particles: 32
Minutes: 152.25, Particles: 32
Minutes: 152.33, Particles: 32
Minutes: 152.42, Particles: 32
Minutes: 152.50, Particles: 32
Minutes: 152.58, Particles: 32
Minutes: 152.67, Particles: 32
Minutes: 152.75, Particles: 32
Minutes: 152.83, Particles: 32
Minutes: 152.92, Particles: 32
Minutes: 153.00, Particles: 32
Minutes: 153.08, Particles: 32
Minutes: 153.17, Particles: 32
Minutes: 153.25, Particles: 32
Minutes: 153.33, Particles: 32
Minutes: 153.42, Particles: 32
Minutes: 153.50, Particles: 32
Minutes: 153.58, Particles: 32
Minutes: 153.67, Particles: 32
Minutes: 153.75, Particles: 32
Minutes: 153.83, Particles: 32
Minutes: 153.92, Particles: 32
Minutes: 154.00, Particles: 32
Minutes: 154.08, Particles: 32
Minutes: 154.17, Particles: 32
Minutes: 154.25, Particles: 32
Minutes: 154.33, Particles: 32
Minutes: 154.42, Particles: 32
Minutes: 154.50, Particles: 32
Minutes: 154.58, Particles: 32
Minutes: 154.67, Particles: 32
Minutes: 154.75, Particles: 32
Minutes: 154.83, Particles: 32
Minutes: 154.92, Particles: 32
Minutes: 155.00, Particles: 32
Minutes: 155.08, Particles: 32
Minutes: 155.17, Particles: 32
Minutes: 155.25, Particles: 32
Minutes: 155.33, Particles: 32
Minutes: 155.42, Particles: 32
Minutes: 155.50, Particles: 32
Minutes: 155.58, Particles: 32
Minutes: 155.67, Particles: 32
Minutes: 155.75, Particles: 32
Minutes: 155.83, Particles: 32
Minutes: 155.92, Particles: 32
Minutes: 156.00, Particles: 32
Minutes: 156.08, Particles: 32
Minutes: 156.17, Particles: 32
Minutes: 156.25, Particles: 32
Minutes: 156.33, Particles: 32
Minutes: 156.42, Particles: 32
Minutes: 156.50, Particles: 32
Minutes: 156.58, Particles: 32
Minutes: 156.67, Particles: 32
Minutes: 156.75, Particles: 32
Minutes: 156.83, Particles: 32
Minutes: 156.92, Particles: 32
Minutes: 157.00, Particles: 32
Minutes: 157.08, Particles: 32
Minutes: 157.17, Particles: 32
Minutes: 157.25, Particles: 32
Minutes: 157.33, Particles: 32
Minutes: 157.42, Particles: 32
Minutes: 157.50, Particles: 32
Minutes: 157.58, Particles: 32
Minutes: 157.67, Particles: 32
Minutes: 157.75, Particles: 32
Minutes: 157.83, Particles: 32
Minutes: 157.92, Particles: 32
Minutes: 158.00, Particles: 32
Minutes: 158.08, Particles: 32
Minutes: 158.17, Particles: 32
Minutes: 158.25, Particles: 32
Minutes: 158.33, Particles: 32
Minutes: 158.42, Particles: 32
Minutes: 158.50, Particles: 32
Minutes: 158.58, Particles: 32
Minutes: 158.67, Particles: 32
Minutes: 158.75, Particles: 32
Minutes: 158.83, Particles: 32
Minutes: 158.92, Particles: 32
Minutes: 159.00, Particles: 32
Minutes: 159.08, Particles: 32
Minutes: 159.17, Particles: 32
Minutes: 159.25, Particles: 32
Minutes: 159.33, Particles: 32
Minutes: 159.42, Particles: 32
Minutes: 159.50, Particles: 32
Minutes: 159.58, Particles: 32
Minutes: 159.67, Particles: 32
Minutes: 159.75, Particles: 32
Minutes: 159.83, Particles: 32
Minutes: 159.92, Particles: 32
Minutes: 160.00, Particles: 32
Minutes: 160.08, Particles: 32
Minutes: 160.17, Particles: 32
Minutes: 160.25, Particles: 32
Minutes: 160.33, Particles: 32
Minutes: 160.42, Particles: 32
Minutes: 160.50, Particles: 32
Minutes: 160.58, Particles: 32
Minutes: 160.67, Particles: 32
Minutes: 160.75, Particles: 32
Minutes: 160.83, Particles: 32
Minutes: 160.92, Particles: 32
Minutes: 161.00, Particles: 32
Minutes: 161.08, Particles: 32
Minutes: 161.17, Particles: 32
Minutes: 161.25, Particles: 32
Minutes: 161.33, Particles: 32
Minutes: 161.42, Particles: 32
Minutes: 161.50, Particles: 32
Minutes: 161.58, Particles: 32
Minutes: 161.67, Particles: 32
Minutes: 161.75, Particles: 32
Minutes: 161.83, Particles: 32
Minutes: 161.92, Particles: 32
Minutes: 162.00, Particles: 32
Minutes: 162.08, Particles: 32
Minutes: 162.17, Particles: 32
Minutes: 162.25, Particles: 32
Minutes: 162.33, Particles: 32
Minutes: 162.42, Particles: 32
Minutes: 162.50, Particles: 32
Minutes: 162.58, Particles: 32
Minutes: 162.67, Particles: 32
Minutes: 162.75, Particles: 32
Minutes: 162.83, Particles: 32
Minutes: 162.92, Particles: 32
Minutes: 163.00, Particles: 32
Minutes: 163.08, Particles: 32
Minutes: 163.17, Particles: 32
Minutes: 163.25, Particles: 32
Minutes: 163.33, Particles: 32
Minutes: 163.42, Particles: 32
Minutes: 163.50, Particles: 32
Minutes: 163.58, Particles: 32
Minutes: 163.67, Particles: 32
Minutes: 163.75, Particles: 32
Minutes: 163.83, Particles: 32
Minutes: 163.92, Particles: 32
Minutes: 164.00, Particles: 32
Minutes: 164.08, Particles: 32
Minutes: 164.17, Particles: 32
Minutes: 164.25, Particles: 32
Minutes: 164.33, Particles: 32
Minutes: 164.42, Particles: 32
Minutes: 164.50, Particles: 32
Minutes: 164.58, Particles: 32
Minutes: 164.67, Particles: 32
Minutes: 164.75, Particles: 32
Minutes: 164.83, Particles: 32
Minutes: 164.92, Particles: 32
Minutes: 165.00, Particles: 32
Minutes: 165.08, Particles: 32
Minutes: 165.17, Particles: 32
Minutes: 165.25, Particles: 32
Minutes: 165.33, Particles: 32
Minutes: 165.42, Particles: 32
Minutes: 165.50, Particles: 32
Minutes: 165.58, Particles: 32
Minutes: 165.67, Particles: 32
Minutes: 165.75, Particles: 32
Minutes: 165.83, Particles: 32
Minutes: 165.92, Particles: 32
Minutes: 166.00, Particles: 32
Minutes: 166.08, Particles: 32
Minutes: 166.17, Particles: 32
Minutes: 166.25, Particles: 32
Minutes: 166.33, Particles: 32
Minutes: 166.42, Particles: 32
Minutes: 166.50, Particles: 32
Minutes: 166.58, Particles: 32
Minutes: 166.67, Particles: 32
Minutes: 166.75, Particles: 32
Minutes: 166.83, Particles: 32
Minutes: 166.92, Particles: 32
Minutes: 167.00, Particles: 32
Minutes: 167.08, Particles: 32
Minutes: 167.17, Particles: 32
Minutes: 167.25, Particles: 32
Minutes: 167.33, Particles: 32
Minutes: 167.42, Particles: 32
Minutes: 167.50, Particles: 32
Minutes: 167.58, Particles: 32
Minutes: 167.67, Particles: 32
Minutes: 167.75, Particles: 32
Minutes: 167.83, Particles: 32
Minutes: 167.92, Particles: 32
Minutes: 168.00, Particles: 32
Minutes: 168.08, Particles: 32
Minutes: 168.17, Particles: 32
Minutes: 168.25, Particles: 32
Minutes: 168.33, Particles: 32
Minutes: 168.42, Particles: 32
Minutes: 168.50, Particles: 32
Minutes: 168.58, Particles: 32
Minutes: 168.67, Particles: 32
Minutes: 168.75, Particles: 32
Minutes: 168.83, Particles: 32
Minutes: 168.92, Particles: 32
Minutes: 169.00, Particles: 32
Minutes: 169.08, Particles: 32
Minutes: 169.17, Particles: 32
Minutes: 169.25, Particles: 32
Minutes: 169.33, Particles: 32
Minutes: 169.42, Particles: 32
Minutes: 169.50, Particles: 32
Minutes: 169.58, Particles: 32
Minutes: 169.67, Particles: 32
Minutes: 169.75, Particles: 32
Minutes: 169.83, Particles: 32
Minutes: 169.92, Particles: 32
Minutes: 170.00, Particles: 32
Minutes: 170.08, Particles: 32
Minutes: 170.17, Particles: 32
Minutes: 170.25, Particles: 32
Minutes: 170.33, Particles: 32
Minutes: 170.42, Particles: 32
Minutes: 170.50, Particles: 32
Minutes: 170.58, Particles: 32
Minutes: 170.67, Particles: 32
Minutes: 170.75, Particles: 32
Minutes: 170.83, Particles: 32
Minutes: 170.92, Particles: 32
Minutes: 171.00, Particles: 32
Minutes: 171.08, Particles: 32
Minutes: 171.17, Particles: 32
Minutes: 171.25, Particles: 32
Minutes: 171.33, Particles: 32
Minutes: 171.42, Particles: 32
Minutes: 171.50, Particles: 32
Minutes: 171.58, Particles: 32
Minutes: 171.67, Particles: 32
Minutes: 171.75, Particles: 32
Minutes: 171.83, Particles: 32
Minutes: 171.92, Particles: 32
Minutes: 172.00, Particles: 32
Minutes: 172.08, Particles: 32
Minutes: 172.17, Particles: 32
Minutes: 172.25, Particles: 32
Minutes: 172.33, Particles: 32
Minutes: 172.42, Particles: 32
Minutes: 172.50, Particles: 32
Minutes: 172.58, Particles: 32
Minutes: 172.67, Particles: 32
Minutes: 172.75, Particles: 32
Minutes: 172.83, Particles: 32
Minutes: 172.92, Particles: 32
Minutes: 173.00, Particles: 32
Minutes: 173.08, Particles: 32
Minutes: 173.17, Particles: 32
Minutes: 173.25, Particles: 32
Minutes: 173.33, Particles: 32
Minutes: 173.42, Particles: 32
Minutes: 173.50, Particles: 32
Minutes: 173.58, Particles: 32
Minutes: 173.67, Particles: 32
Minutes: 173.75, Particles: 32
Minutes: 173.83, Particles: 32
Minutes: 173.92, Particles: 32
Minutes: 174.00, Particles: 32
Minutes: 174.08, Particles: 32
Minutes: 174.17, Particles: 32
Minutes: 174.25, Particles: 32
Minutes: 174.33, Particles: 32
Minutes: 174.42, Particles: 32
Minutes: 174.50, Particles: 32
Minutes: 174.58, Particles: 32
Minutes: 174.67, Particles: 32
Minutes: 174.75, Particles: 32
Minutes: 174.83, Particles: 32
Minutes: 174.92, Particles: 32
Minutes: 175.00, Particles: 32
Minutes: 175.08, Particles: 32
Minutes: 175.17, Particles: 32
Minutes: 175.25, Particles: 32
Minutes: 175.33, Particles: 32
Minutes: 175.42, Particles: 32
Minutes: 175.50, Particles: 32
Minutes: 175.58, Particles: 32
Minutes: 175.67, Particles: 32
Minutes: 175.75, Particles: 32
Minutes: 175.83, Particles: 32
Minutes: 175.92, Particles: 32
Minutes: 176.00, Particles: 32
Minutes: 176.08, Particles: 32
Minutes: 176.17, Particles: 32
Minutes: 176.25, Particles: 32
Minutes: 176.33, Particles: 32
Minutes: 176.42, Particles: 32
Minutes: 176.50, Particles: 32
Minutes: 176.58, Particles: 32
Minutes: 176.67, Particles: 32
Minutes: 176.75, Particles: 32
Minutes: 176.83, Particles: 32
Minutes: 176.92, Particles: 32
Minutes: 177.00, Particles: 32
Minutes: 177.08, Particles: 32
Minutes: 177.17, Particles: 32
Minutes: 177.25, Particles: 32
Minutes: 177.33, Particles: 32
Minutes: 177.42, Particles: 32
Minutes: 177.50, Particles: 32
Minutes: 177.58, Particles: 32
Minutes: 177.67, Particles: 32
Minutes: 177.75, Particles: 32
Minutes: 177.83, Particles: 32
Minutes: 177.92, Particles: 32
Minutes: 178.00, Particles: 32
Minutes: 178.08, Particles: 32
Minutes: 178.17, Particles: 32
Minutes: 178.25, Particles: 32
Minutes: 178.33, Particles: 32
Minutes: 178.42, Particles: 32
Minutes: 178.50, Particles: 32
Minutes: 178.58, Particles: 32
Minutes: 178.67, Particles: 32
Minutes: 178.75, Particles: 32
Minutes: 178.83, Particles: 32
Minutes: 178.92, Particles: 32
Minutes: 179.00, Particles: 32
Minutes: 179.08, Particles: 32
Minutes: 179.17, Particles: 32
Minutes: 179.25, Particles: 32
Minutes: 179.33, Particles: 32
Minutes: 179.42, Particles: 32
Minutes: 179.50, Particles: 32
Minutes: 179.58, Particles: 32
Minutes: 179.67, Particles: 32
Minutes: 179.75, Particles: 32
Minutes: 179.83, Particles: 32
Minutes: 179.92, Particles: 32
Minutes: 180.00, Particles: 32
Minutes: 180.08, Particles: 32
Minutes: 180.17, Particles: 32
Minutes: 180.25, Particles: 32
Minutes: 180.33, Particles: 32
Minutes: 180.42, Particles: 32
Minutes: 180.50, Particles: 32
Minutes: 180.58, Particles: 32
Minutes: 180.67, Particles: 32
Minutes: 180.75, Particles: 32
Minutes: 180.83, Particles: 32
Minutes: 180.92, Particles: 32
Minutes: 181.00, Particles: 32
Minutes: 181.08, Particles: 32
Minutes: 181.17, Particles: 32
Minutes: 181.25, Particles: 32
Minutes: 181.33, Particles: 32
Minutes: 181.42, Particles: 32
Minutes: 181.50, Particles: 32
Minutes: 181.58, Particles: 32
Minutes: 181.67, Particles: 32
Minutes: 181.75, Particles: 32
Minutes: 181.83, Particles: 32
Minutes: 181.92, Particles: 32
Minutes: 182.00, Particles: 32
Minutes: 182.08, Particles: 32
Minutes: 182.17, Particles: 32
Minutes: 182.25, Particles: 32
Minutes: 182.33, Particles: 32
Minutes: 182.42, Particles: 32
Minutes: 182.50, Particles: 32
